D_TRA1_1_SPOT1,A1,A3_1,A3_4,A3_6,A3_11,A3_15,A3_19,A3_21,A6_4,D_TRA1_S_Day,A10A,A10F,A3sum,D_TRA1_SMONTH_8.0,A2_1_1.0,A2_1_10.0,A2_1_14.0,A2_1_3.0,A2_1_8.0,A4_1_6.0,A4_1_7.0,A4_1_9.0,BARA_11,BARA_21,BARA_22,BARA_23,BARA_24,BARA_26,BARA_29,BARA_32,BARA_33,BARA_35,BARA_36,BARA_37,BARA_39
11010.0,0.0,0.46153846153846156,0.2692307692307692,0.46153846153846156,0.0,0.10256410256410256,0.0,0.02564102564102564,0.0,0.5641025641025641,0.0,10679.48717948718,2.4871794871794872,0.05128205128205128,0.15384615384615385,0.0,0.0641025641025641,0.0641025641025641,0.01282051282051282,0.02564102564102564,0.3076923076923077,0.0,0.0,0.05128205128205128,0.038461538461538464,0.10256410256410256,0.0,0.038461538461538464,0.01282051282051282,0.038461538461538464,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.038461538461538464
11020.0,0.03225806451612903,0.3225806451612903,0.0967741935483871,0.3548387096774194,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.0,0.25806451612903225,6451.612903225807,8290.645161290322,2.3225806451612905,0.0,0.12903225806451613,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.2903225806451613,0.0,0.0,0.06451612903225806,0.06451612903225806,0.2903225806451613,0.0,0.06451612903225806,0.0,0.16129032258064516,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.0
11030.0,0.0,0.4642857142857143,0.17857142857142858,0.32142857142857145,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.39285714285714285,0.0,8785.714285714286,2.5357142857142856,0.0,0.14285714285714285,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.32142857142857145,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.10714285714285714,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0
11040.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
11050.0,0.0,0.5,0.0,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.2857142857142857,0.0,11713.57142857143,2.142857142857143,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
11060.0,0.0,0.4375,0.125,0.4375,0.0,0.125,0.0,0.0,0.0,0.4375,0.0,2375.0,2.4375,0.25,0.0,0.0,0.125,0.0625,0.0625,0.0,0.4375,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0625
11080.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,3333.3333333333335,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
11090.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,1666.6666666666667,1.7777777777777777,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
11100.0,0.0,0.375,0.0,0.125,0.125,0.0,0.0,0.25,0.0,0.375,0.0,16250.0,1.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
11110.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11120.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11130.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.6428571428571429,0.0,10500.714285714286,2.2857142857142856,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142
11140.0,0.023809523809523808,0.35714285714285715,0.023809523809523808,0.40476190476190477,0.023809523809523808,0.14285714285714285,0.0,0.09523809523809523,0.0,0.6190476190476191,2857.1428571428573,9166.666666666666,2.5952380952380953,0.07142857142857142,0.21428571428571427,0.0,0.09523809523809523,0.023809523809523808,0.047619047619047616,0.0,0.2857142857142857,0.0,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.0,0.11904761904761904,0.07142857142857142,0.0,0.0,0.0,0.11904761904761904
11150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11160.0,0.0,0.5,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.9,0.0,4801.0,2.2,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.1,0.0
11170.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,13000.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190.0,0.0,0.7407407407407407,0.07407407407407407,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037035,0.0,0.2962962962962963,0.0,6148.148148148148,2.2222222222222223,0.07407407407407407,0.14814814814814814,0.0,0.14814814814814814,0.0,0.1111111111111111,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0
11200.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11210.0,0.0625,0.6875,0.0625,0.3125,0.125,0.0625,0.0,0.0625,0.0,0.6875,5750.0,13875.0,2.3125,0.125,0.25,0.0,0.1875,0.0,0.0,0.0,0.3125,0.0,0.0,0.0625,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.0625,0.125,0.0
11220.0,0.0,0.6,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,9200.0,1.6,0.13333333333333333,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0
11230.0,0.03571428571428571,0.27380952380952384,0.07142857142857142,0.39285714285714285,0.023809523809523808,0.19047619047619047,0.0,0.03571428571428571,0.023809523809523808,0.6428571428571429,6309.523809523809,16547.738095238095,2.4166666666666665,0.08333333333333333,0.11904761904761904,0.011904761904761904,0.047619047619047616,0.023809523809523808,0.07142857142857142,0.011904761904761904,0.21428571428571427,0.0,0.0,0.047619047619047616,0.023809523809523808,0.05952380952380952,0.023809523809523808,0.05952380952380952,0.0,0.11904761904761904,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.10714285714285714,0.023809523809523808
11240.0,0.031578947368421054,0.3473684210526316,0.042105263157894736,0.21052631578947367,0.07368421052631578,0.17894736842105263,0.0,0.031578947368421054,0.010526315789473684,0.3894736842105263,1294.7368421052631,39763.05263157895,2.3684210526315788,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.09473684210526316,0.031578947368421054,0.010526315789473684,0.010526315789473684,0.24210526315789474,0.0,0.0,0.0,0.0,0.14736842105263157,0.05263157894736842,0.021052631578947368,0.010526315789473684,0.07368421052631578,0.021052631578947368,0.031578947368421054,0.06315789473684211,0.010526315789473684,0.010526315789473684
11250.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0,19857.14285714286,2.5714285714285716,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0
21010.0,0.0,0.5365853658536586,0.0,0.34146341463414637,0.07317073170731707,0.07317073170731707,0.0,0.0,0.024390243902439025,0.4634146341463415,0.0,3487.8048780487807,2.5365853658536586,0.024390243902439025,0.0975609756097561,0.0,0.07317073170731707,0.024390243902439025,0.1951219512195122,0.0,0.14634146341463414,0.0,0.17073170731707318,0.0,0.04878048780487805,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.024390243902439025,0.0,0.14634146341463414,0.0
21020.0,0.0,0.8888888888888888,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,23388.333333333332,2.5555555555555554,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.3888888888888889,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0
21030.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,15000.0,2.5,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21040.0,0.0,0.8461538461538461,0.02564102564102564,0.5384615384615384,0.02564102564102564,0.05128205128205128,0.0,0.05128205128205128,0.10256410256410256,0.4358974358974359,0.0,3820.769230769231,2.4871794871794872,0.02564102564102564,0.28205128205128205,0.0,0.1282051282051282,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.3333333333333333,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.02564102564102564,0.28205128205128205,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.07692307692307693,0.0
21050.0,0.0,0.4666666666666667,0.022222222222222223,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.5555555555555556,0.0,11955.555555555555,2.488888888888889,0.06666666666666667,0.1111111111111111,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.1111111111111111,0.0,0.022222222222222223,0.15555555555555556,0.022222222222222223,0.022222222222222223,0.0,0.06666666666666667,0.0,0.06666666666666667,0.022222222222222223
21060.0,0.0,0.6521739130434783,0.043478260869565216,0.5652173913043478,0.13043478260869565,0.21739130434782608,0.0,0.0,0.08695652173913043,0.6956521739130435,0.0,11564.782608695652,2.5217391304347827,0.08695652173913043,0.2608695652173913,0.0,0.043478260869565216,0.0,0.0,0.0,0.30434782608695654,0.0,0.13043478260869565,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.0
21070.0,0.058823529411764705,0.7058823529411765,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.7647058823529411,8823.529411764706,9117.64705882353,2.411764705882353,0.17647058823529413,0.29411764705882354,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0
21080.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,22666.666666666668,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21090.0,0.032119914346895075,0.828693790149893,0.047109207708779445,0.6381156316916489,0.042826552462526764,0.09850107066381156,0.006423982869379015,0.014989293361884369,0.044967880085653104,0.7173447537473233,3873.426124197002,9646.745182012848,2.728051391862955,0.11349036402569593,0.21413276231263384,0.01284796573875803,0.08993576017130621,0.03854389721627409,0.06852248394004283,0.010706638115631691,0.2676659528907923,0.0,0.0835117773019272,0.0,0.13062098501070663,0.044967880085653104,0.029978586723768737,0.17130620985010706,0.010706638115631691,0.023554603854389723,0.04068522483940043,0.034261241970021415,0.055674518201284794,0.06638115631691649,0.006423982869379015
21100.0,0.0,0.7,0.06666666666666667,0.8666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.5666666666666667,0.0,5500.0,2.6333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.1,0.06666666666666667,0.06666666666666667,0.0,0.1,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.0,0.03333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
21110.0,0.0,0.6,0.1,0.5,0.0,0.1,0.0,0.05,0.0,0.3,0.0,4500.0,2.35,0.15,0.25,0.0,0.0,0.05,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.05,0.05,0.05,0.0
21120.0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,5144.285714285715,3.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
21130.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,27505.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
21140.0,0.010869565217391304,0.9021739130434783,0.021739130434782608,0.6413043478260869,0.03260869565217391,0.010869565217391304,0.0,0.0,0.010869565217391304,0.358695652173913,2282.608695652174,4847.826086956522,2.608695652173913,0.10869565217391304,0.17391304347826086,0.0,0.07608695652173914,0.021739130434782608,0.17391304347826086,0.0,0.3695652173913043,0.0,0.06521739130434782,0.0,0.06521739130434782,0.03260869565217391,0.0,0.3695652173913043,0.0,0.0,0.0,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.0
21150.0,0.0,0.5,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,5500.0,2.1666666666666665,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
21310.0,0.010752688172043012,0.8387096774193549,0.07526881720430108,0.5053763440860215,0.021505376344086023,0.03225806451612903,0.0,0.021505376344086023,0.0,0.3763440860215054,645.1612903225806,2225.8064516129034,2.5268817204301075,0.12903225806451613,0.23655913978494625,0.0,0.07526881720430108,0.08602150537634409,0.08602150537634409,0.010752688172043012,0.24731182795698925,0.0,0.03225806451612903,0.0,0.0967741935483871,0.010752688172043012,0.021505376344086023,0.27956989247311825,0.0,0.0,0.03225806451612903,0.03225806451612903,0.010752688172043012,0.053763440860215055,0.0
22010.0,0.0,0.410958904109589,0.0684931506849315,0.3698630136986301,0.0136986301369863,0.1232876712328767,0.0,0.0,0.0,0.3013698630136986,0.0,6753.424657534247,2.328767123287671,0.0273972602739726,0.1506849315068493,0.0,0.1232876712328767,0.0684931506849315,0.0958904109589041,0.0,0.3287671232876712,0.0,0.0273972602739726,0.0547945205479452,0.0,0.0136986301369863,0.0136986301369863,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.6301369863013698,0.0
22020.0,0.037037037037037035,0.8148148148148148,0.0,0.5555555555555556,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.2962962962962963,4074.074074074074,5000.740740740741,2.2962962962962963,0.0,0.18518518518518517,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.25925925925925924,0.0,0.07407407407407407,0.14814814814814814,0.0,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035
22030.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22040.0,0.0,0.5,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5500.0,2.1666666666666665,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
22050.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,7285.714285714285,2.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0
22060.0,0.0,0.6176470588235294,0.058823529411764705,0.47058823529411764,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.38235294117647056,0.0,10264.70588235294,2.3529411764705883,0.029411764705882353,0.14705882352941177,0.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.20588235294117646,0.0,0.029411764705882353,0.17647058823529413,0.0,0.0,0.029411764705882353,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.029411764705882353
22070.0,0.0,0.6388888888888888,0.027777777777777776,0.4722222222222222,0.0,0.05555555555555555,0.027777777777777776,0.0,0.027777777777777776,0.3333333333333333,0.0,22833.61111111111,2.4166666666666665,0.08333333333333333,0.16666666666666666,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.2222222222222222,0.0,0.027777777777777776,0.05555555555555555,0.0,0.027777777777777776,0.0,0.2222222222222222,0.0,0.08333333333333333,0.0,0.027777777777777776,0.05555555555555555,0.3333333333333333,0.0
22310.0,0.038461538461538464,0.6538461538461539,0.038461538461538464,0.5,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.2692307692307692,4615.384615384615,9885.0,2.1538461538461537,0.07692307692307693,0.11538461538461539,0.0,0.19230769230769232,0.038461538461538464,0.0,0.0,0.2692307692307692,0.0,0.038461538461538464,0.11538461538461539,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.5,0.0
23010.0,0.0,0.5267857142857143,0.026785714285714284,0.4375,0.026785714285714284,0.026785714285714284,0.0,0.008928571428571428,0.008928571428571428,0.33035714285714285,0.0,11172.5,2.1607142857142856,0.08928571428571429,0.08928571428571429,0.017857142857142856,0.07142857142857142,0.026785714285714284,0.07142857142857142,0.008928571428571428,0.33035714285714285,0.0,0.3392857142857143,0.008928571428571428,0.008928571428571428,0.0,0.008928571428571428,0.0,0.008928571428571428,0.017857142857142856,0.0,0.0,0.0,0.008928571428571428,0.0
23020.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26000.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23040.0,0.0,0.6153846153846154,0.11538461538461539,0.4230769230769231,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.38461538461538464,0.0,4615.7692307692305,1.9615384615384615,0.07692307692307693,0.11538461538461539,0.0,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.0,0.34615384615384615,0.0,0.23076923076923078,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0
23050.0,0.0,0.5151515151515151,0.030303030303030304,0.24242424242424243,0.06060606060606061,0.030303030303030304,0.0,0.06060606060606061,0.0,0.21212121212121213,0.0,6060.606060606061,1.9090909090909092,0.09090909090909091,0.09090909090909091,0.0,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.0,0.48484848484848486,0.0,0.24242424242424243,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0
23060.0,0.0,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4000.0,2.7142857142857144,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
23070.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12416.666666666666,1.5833333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23080.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,333.3333333333333,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
23310.0,0.0,0.810126582278481,0.20253164556962025,0.5,0.03164556962025317,0.012658227848101266,0.0,0.02531645569620253,0.0759493670886076,0.45569620253164556,0.0,13122.025316455696,2.5443037974683542,0.05063291139240506,0.17088607594936708,0.012658227848101266,0.06962025316455696,0.04430379746835443,0.06329113924050633,0.0189873417721519,0.310126582278481,0.012658227848101266,0.46835443037974683,0.006329113924050633,0.0,0.0,0.0,0.0,0.02531645569620253,0.006329113924050633,0.02531645569620253,0.006329113924050633,0.0,0.0,0.0
23320.0,0.11764705882352941,0.7941176470588235,0.08823529411764706,0.8529411764705882,0.058823529411764705,0.17647058823529413,0.0,0.029411764705882353,0.058823529411764705,0.7941176470588235,10588.235294117647,7500.588235294118,2.735294117647059,0.14705882352941177,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.0,0.058823529411764705,0.0,0.29411764705882354,0.0,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0
24010.0,0.0,0.6865671641791045,0.04477611940298507,0.5223880597014925,0.16417910447761194,0.23880597014925373,0.0,0.029850746268656716,0.014925373134328358,0.29850746268656714,0.0,10485.223880597016,2.8656716417910446,0.08955223880597014,0.1044776119402985,0.014925373134328358,0.1044776119402985,0.04477611940298507,0.1044776119402985,0.0,0.29850746268656714,0.0,0.04477611940298507,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.014925373134328358,0.0,0.34328358208955223,0.4626865671641791,0.0,0.029850746268656716
24020.0,0.0,0.6333333333333333,0.0,0.6,0.2,0.4666666666666667,0.0,0.03333333333333333,0.0,0.5666666666666667,0.0,1433.3333333333333,3.2666666666666666,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0
24030.0,0.0,0.6,0.08,0.52,0.16,0.36,0.0,0.0,0.0,0.56,0.0,6160.0,2.8,0.0,0.08,0.0,0.16,0.08,0.12,0.0,0.2,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.56,0.0,0.0
24040.0,0.0,0.8421052631578947,0.10526315789473684,0.5789473684210527,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.7368421052631579,0.0,12211.052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.42105263157894735,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.42105263157894735,0.0,0.0
24050.0,0.0,0.6521739130434783,0.043478260869565216,0.6521739130434783,0.17391304347826086,0.3695652173913043,0.0,0.0,0.021739130434782608,0.5869565217391305,0.0,10543.478260869566,3.130434782608696,0.10869565217391304,0.08695652173913043,0.0,0.21739130434782608,0.06521739130434782,0.15217391304347827,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391304347826087,0.5869565217391305,0.0,0.043478260869565216
25000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25010.0,0.0,0.6666666666666666,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,3000.0,2.111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0
